phi,psi,end_state,energy,caspt2_energy,caspt2_root,ms_caspt2_energy,ms_caspt2_root,ms_caspt2_highest_occupation,ms_caspt2_occupation_weight,ms_caspt2_occupation_coeff,config,coeff,weight,dipole moment,start_state,caspt2_energy_difference_ev,ms_caspt2_energy_difference_ev,dx_debyes,dy_debyes,dz_debyes,totald_debyes,transition,energy_difference_eV
45,300,6,-453.624275,-455.1343578514,6,-455.15251292,4.0,22222ud0,0.380377,-0.616747,22222ud0,0.81588,0.66566,3.4089,1,6.668887496831891,6.22308146257411,-4.685740286080274,0.686259253893701,-2.046348379488431,5.158939373144647,pi_nb_to_pi_*_R,8.905502089399894
45,300,7,-453.611569,-455.0895000318,7,,,,,,22u2220d,0.6075,0.36906,7.1624,1,7.889531569095253,,-1.528687718575902,1.162477804379651,0.0094941095827741,1.9205027804887969,pi_nb_to_pi_*_L,9.2512501378009
45,315,1,-453.949148,-455.3784279758,1,-455.38054162,1.0,22222200,0.934634,-0.966765,22222200,-0.96203,0.9255,4.875,1,0.0,0.0,,,,,GROUND,0.0
45,315,2,-453.736891,-455.165732745,2,-455.16575819,3.0,2222u2d0,0.910849,-0.954384,2222u2d0,-0.95828,0.9183,4.0029,1,5.787735003390192,5.844557827100761,-0.1081530356634541,-0.110235711998292,0.1603180109084624,0.2226002155260054,n_to_pi_*_R,5.775810129799061
45,315,3,-453.721359,-455.1672490586,3,-455.16728381,2.0,222u220d,0.902278,-0.949883,222u220d,-0.9542,0.91049,4.1365,1,5.746473987494963,5.803043571032888,-0.036720699392054,-0.1006034839982107,0.1186467213614737,0.1598327729148875,n_to_pi_*_L,6.1984575945992635
45,315,4,-453.655609,-455.1455371896,4,-455.14937226,4.0,22u2220d,0.416342,0.645246,22u2220d,0.6311,0.39829,2.6522,1,6.337284339601582,6.290441922703105,-0.064786997783742,0.2958817758529543,0.0684203849985767,0.3105233139156602,pi_nb_to_pi_*_L,7.987607144598719
45,315,6,-453.619651,-455.1312778808,6,-455.1306389,5.0,22222ud0,0.521898,0.722425,22222ud0,0.8206,0.67338,4.3126,1,6.725300095082863,6.8002028750070735,-5.218486209385548,0.3236451801472083,-1.7521062431377334,5.514274277174577,pi_nb_to_pi_*_R,8.966074665800095
45,315,7,-453.61076,-455.0916361534,7,-455.14937226,4.0,22u2220d,0.416342,0.645246,22u2220d,0.54925,0.30168,7.3621,1,7.804006996055496,6.290441922703105,-0.7460420199463219,1.2441135196819977,0.234843218047253,1.4695402281322436,pi_nb_to_pi_*_L,9.2080112231987
45,330,1,-453.948296,-455.3780562539,1,-455.38079765,1.0,22222200,0.937036,-0.968006,22222200,-0.96233,0.92608,5.1805,1,0.0,0.0,,,,,GROUND,0.0
45,330,2,-453.732829,-455.1620108813,2,-455.16221053,3.0,2222u2d0,0.898638,0.947965,2222u2d0,0.95892,0.91952,4.1159,1,5.878897051968608,5.948061557167868,0.0111578441299662,-0.1106732025944451,0.140469935901346,0.179178286009109,n_to_pi_*_R,5.8631587238012655
45,330,3,-453.719914,-455.166799448,3,-455.16685608,2.0,222u220d,0.897907,-0.947579,222u220d,-0.94993,0.90237,4.2715,1,5.748593448067447,5.821649637897306,0.0898156197897604,0.1276806102842503,-0.1116576743015737,0.1919286847830507,n_to_pi_*_L,6.214593954800287
45,330,4,-453.652679,-455.1426756084,4,-455.14695555,4.0,22u2220d,0.455395,-0.67483,22u2220d,-0.64296,0.41339,2.9356,1,6.405036896959119,6.363170919940107,0.7785844185881013,-0.3652481268553536,0.1215904975397503,0.8685529004513847,pi_nb_to_pi_*_L,8.044152433801354
45,330,6,-453.617382,-455.1261351846,6,-455.12918901,5.0,22222ud0,0.54063,-0.735276,22222ud0,-0.78064,0.6094,4.208,1,6.855124985150304,6.846623346495243,-5.382131979179375,-0.0141605540644951,-0.8638896395022571,5.451041234598025,pi_nb_to_pi_*_R,9.004633219600192
45,345,1,-453.947804,-455.377595319,1,-455.38079784,1.0,22222200,0.938099,0.968555,22222200,0.9624,0.92621,5.3807,1,0.0,0.0,,,,,GROUND,0.0
45,345,2,-453.732338,-455.1615260395,2,-455.16210129,3.0,2222u2d0,0.86043,-0.927594,2222u2d0,-0.95741,0.91664,4.1819,1,5.879547592186424,5.951039300670114,-0.1221824404761904,0.0920632548493351,-0.0646697760359481,0.1660914552071896,n_to_pi_*_R,5.863131512399787
45,345,3,-453.719717,-455.1667660985,3,-455.16687905,2.0,22u2220d,0.884318,-0.940382,22u2220d,-0.94459,0.89224,4.268,1,5.736958250714932,5.821029762206995,0.1292174283782685,0.1454135135822048,-0.1200745829266805,0.2286047664796063,n_to_pi_*_L,6.206566591800446
45,345,4,-453.651302,-455.1362047538,4,-455.14371194,4.0,222u220d,0.411326,-0.641347,222u220d,-0.59486,0.35386,3.9026,1,6.568575225884625,6.451439259260298,1.4907760283233704,-0.5687726531047945,0.2909768106217722,1.621907211988126,pi_nb_to_pi_*_L,8.068234522800878
45,345,6,-453.617017,-455.1248678334,6,-455.13080942,5.0,22222ud0,0.473643,0.688218,22222ud0,0.75487,0.56982,3.703,1,6.877068701656357,6.802534891988611,-5.0846279888983785,-0.4524657496645114,0.0583424375279573,5.105053449432719,pi_nb_to_pi_*_R,9.001177371801184
60,0,1,-453.953361,-455.379532714,1,-455.38185307,1.0,22222200,0.936956,0.967965,22222200,0.96191,0.92527,5.4789,1,0.0,0.0,,,,,GROUND,0.0
60,0,2,-453.742063,-455.1678030647,2,-455.16835836,3.0,2222u2d0,0.843707,-0.918535,2222u2d0,-0.95043,0.90332,3.9537,1,5.761460178961164,5.809489951693009,-0.1515370958887398,0.0188088397686145,0.0963283978386401,0.1805447978935382,n_to_pi_*_R,5.749714397199981
60,0,3,-453.73162,-455.1732883772,3,-455.17345992,2.0,22u2220d,0.86721,-0.931241,22u2220d,-0.94262,0.88854,4.2376,1,5.61219714639984,5.670669361908623,-0.051372558303851,-0.1087454726830954,0.1781596282684722,0.2149548109572608,n_to_pi_*_L,6.033883047398688
60,0,4,-453.654138,-455.1392745035,4,-455.14252132,4.0,222u220d,0.566421,-0.752609,222u220d,-0.64996,0.42245,4.7245,1,6.5377622691989865,6.512551981948981,3.306412788215201,0.6638457642023505,-0.7603085580090277,3.457040024805824,pi_nb_to_pi_*_L,8.142276742199554
60,0,6,-453.619824,-455.1212971093,6,-455.1302369,5.0,22222ud0,0.700083,-0.83671,22222ud0,-0.79989,0.63983,4.6866,1,7.026952333734096,6.846828248337376,-2.3528223689561223,-1.983597515351145,1.6281613395144563,3.4815717132284174,pi_nb_to_pi_*_R,9.076008721799413
60,15,1,-453.955308,-455.3794759258,1,-455.38202791,1.0,22222200,0.932767,-0.965799,22222200,-0.95964,0.92091,6.2009,1,0.0,0.0,,,,,GROUND,0.0
60,15,2,-453.740605,-455.1635899603,2,-455.16350737,3.0,2222u2d0,0.914493,-0.956291,2222u2d0,-0.9545,0.91108,4.1681,1,5.874559361607669,5.946249822155616,-0.1816736361880363,0.0193124341222398,-0.0204656461713635,0.1838399381379366,n_to_pi_*_R,5.842369214199616
60,15,3,-453.739694,-455.1742471482,3,-455.1744201,2.0,222u220d,0.856909,-0.925694,222u220d,-0.92301,0.85194,4.5261,1,5.584562358785762,5.649299161032811,-0.0462465404009597,0.0283022264243015,-0.1667430564027489,0.1753368341059737,n_to_pi_*_L,5.867158799600446
60,15,4,-453.646589,-455.1323574905,4,-455.13586181,4.0,22u2220d,0.393309,0.627144,22u2220d,0.68863,0.47421,6.3043,1,6.724438590323072,6.698524213539516,-0.3063395856207556,-1.4505984989427028,1.0213515234232036,1.8003440994672848,pi_nb_to_pi_*_L,8.400676196599903
60,15,6,-453.621201,-455.1222325509,6,-455.13093244,5.0,22222ud0,0.511199,0.714982,22222ud0,0.79547,0.63277,6.8012,1,6.999952371755016,6.8326592723578825,-2.65950843296328,-2.1426597484852183,1.7246111280549796,3.825997849823106,pi_nb_to_pi_*_R,9.09151921980047
60,30,1,-453.957749,-455.379510304,1,-455.38238222,1.0,22222200,0.924115,-0.961309,22222200,-0.9555,0.91298,6.4086,1,0.0,0.0,,,,,GROUND,0.0
60,30,2,-453.745095,-455.1676495025,2,-455.16695321,3.0,2222u2d0,0.904456,-0.951029,2222u2d0,-0.92036,0.84706,4.1837,1,5.765029013936964,5.862124962714998,-0.2270120143040137,-0.0088173357376682,0.0542082349741775,0.233560982930747,n_to_pi_*_R,5.786613055599629
60,30,3,-453.744669,-455.1751129666,3,-455.17592429,2.0,22u2220d,0.888862,0.942795,22u2220d,0.91009,0.82826,4.4331,1,5.561937706926254,5.618009316401976,0.0074875781790085,-0.0404730376458867,0.1341001974807856,0.1402747074641128,n_to_pi_*_L,5.798205111999751
60,30,4,-453.642907,-455.1287886638,4,-455.13032644,5.0,222u220d,0.722934,0.850255,222u220d,0.77026,0.59329,6.7132,1,6.822486840139008,6.858790651892945,-0.4748611077223374,-2.3182986509292016,1.7438944913789598,2.939586662803465,pi_nb_to_pi_*_L,8.567291598799965
60,30,5,-453.626996,-455.1207094131,5,-455.13542582,4.0,22222ud0,0.820374,0.905745,22222ud0,0.6665,0.44422,7.6744,1,7.042334562637176,6.720029382959667,-3.251450403602945,0.9881910531291938,-0.027822066253914,3.398415121385873,pi_nb_to_pi_*_R,9.000252184198878
60,30,6,-453.621259,-455.1054489956,6,-455.13542582,4.0,22222ud0,0.820374,0.905745,22222ud0,0.59918,0.35901,8.5662,1,7.457591887395962,6.720029382959667,-1.2550029507746738,-1.606624489142369,1.4979892948639748,2.5298708648489288,pi_nb_to_pi_*_R,9.156363985999166
60,45,1,-453.95861,-455.3776902208,1,-455.38072603,1.0,22222200,0.914336,0.956209,22222200,0.95008,0.90266,6.4425,1,0.0,0.0,,,,,GROUND,0.0
60,45,2,-453.749334,-455.1681034732,2,-455.16810668,3.0,2222u2d0,0.898105,0.947684,2222u2d0,0.94738,0.89752,4.1566,1,5.70314882364224,5.785670180590308,-0.2359024668577935,-0.0181688089138302,0.1061519842117034,0.2593228162742467,n_to_pi_*_R,5.694692946401234
60,45,3,-453.748245,-455.1735831484,3,-455.17367976,2.0,22u2220d,0.857768,0.926158,22u2220d,0.92592,0.85733,4.3665,1,5.554039189905536,5.6340188714774015,0.0818683377556829,0.0485665688158269,-0.1186683896039201,0.1521292970497336,n_to_pi_*_L,5.724326161000662
60,45,4,-453.640055,-455.1252487811,4,-455.12683151,5.0,222u220d,0.66267,-0.814045,222u220d,-0.78902,0.62255,7.1111,1,6.869284992251616,6.908825341528466,-0.0610159214753365,2.760411685169371,-2.3619710818998825,3.633524866821195,pi_nb_to_pi_*_L,8.668327527000095
60,45,5,-453.626167,-455.1286011549,5,-455.13123182,4.0,22222ud0,0.709559,0.842353,22222ud0,0.84564,0.71511,8.163,1,6.778062207830336,6.789086745994627,-3.1917863750965805,0.9286539638485626,0.2345761495567484,3.332405199056566,pi_nb_to_pi_*_R,9.046239450200328
60,60,1,-453.956933,-455.3738220973,1,-455.37677953,1.0,22222200,0.90708,-0.952408,22222200,-0.94582,0.89458,6.4602,1,0.0,0.0,,,,,GROUND,0.0
60,60,2,-453.751871,-455.1685776131,2,-455.16861354,3.0,2222u2d0,0.893573,0.94529,2222u2d0,0.94694,0.89669,4.1884,1,5.584989757358952,5.664488020285938,-0.2226071014293847,-0.0251109170021552,0.1623898878146476,0.2766856624374771,n_to_pi_*_R,5.580024106799948
60,60,3,-453.748222,-455.1703098235,3,-455.17035502,2.0,222u220d,0.824769,-0.908168,222u220d,-0.90973,0.8276,4.2974,1,5.537853887280194,5.617099911414911,-0.0926504933207271,-0.0496775565755764,0.1245184803383351,0.162962650461551,n_to_pi_*_L,5.679318505399833
60,60,4,-453.636565,-455.1219368624,4,-455.12336947,5.0,22u2220d,0.71915,-0.848027,22u2220d,-0.7961,0.63377,7.6668,1,6.854149880957511,6.895642506684586,-1.0774317051970237,2.6413212404944897,-2.4441222296775247,3.756483774551665,pi_nb_to_pi_*_L,8.71766179519928
60,60,5,-453.624861,-455.1277363691,5,-455.12872916,4.0,22222ud0,0.759667,-0.871589,22222ud0,-0.85634,0.73332,8.6313,1,6.696337184341497,6.749797838219199,-3.0775507807734543,0.8683781668089952,0.3343127389085438,3.215146115448742,pi_nb_to_pi_*_R,9.03614402079952
75,0,1,-453.956274,-455.3812186573,1,-455.38355374,1.0,22222200,0.937621,0.968308,22222200,0.96164,0.92474,5.9664,1,0.0,0.0,,,,,GROUND,0.0
75,0,2,-453.740899,-455.1649488094,2,-455.16501433,3.0,2222u2d0,0.917017,-0.95761,2222u2d0,-0.95999,0.92159,4.117,1,5.8850053391455175,5.946763301274145,-0.1377577218291245,0.0608499074864788,-0.0288394656581676,0.1533349795148631,n_to_pi_*_R,5.860655274999852
75,0,3,-453.738387,-455.1762111957,3,-455.17623405,2.0,222u220d,0.903187,0.950361,222u220d,0.9511,0.90459,4.5166,1,5.5785400405827525,5.641459012466539,0.0688941998597047,-0.0319978828636493,0.1771415029888983,0.1927417635008743,n_to_pi_*_L,5.929010311800512
75,0,4,-453.648888,-455.1357720164,4,-455.13878357,4.0,22u2220d,0.548189,-0.740398,22u2220d,-0.72015,0.51862,6.1589,1,6.678946724186623,6.660539003939034,-0.2785836383229637,-0.9565926304338986,0.5829102263023057,1.1543234542108902,pi_nb_to_pi_*_L,8.364403400400223
75,0,6,-453.621764,-455.1252424752,6,-455.12852581,5.0,22222ud0,0.687559,-0.829192,22222ud0,-0.85098,0.72417,7.0067,1,6.965470281595153,6.939667014403082,3.1711386279533165,2.1421114864177957,-1.614532867715831,4.153489894676914,pi_nb_to_pi_*_R,9.102485414000625
75,15,1,-453.95726,-455.3812833637,1,-455.38395059,1.0,22222200,0.9347,0.966799,22222200,0.96008,0.92175,6.3319,1,0.0,0.0,,,,,GROUND,0.0
75,15,2,-453.742787,-455.1660419235,2,-455.16602197,3.0,2222u2d0,0.919226,0.958763,2222u2d0,0.95798,0.91773,4.2838,1,5.857020925857598,5.930142850268251,-0.1898115591069903,0.0409888887194502,0.0101822990118335,0.1944535836281566,n_to_pi_*_R,5.836110592199949
75,15,3,-453.740444,-455.1761788257,3,-455.17625125,2.0,222u220d,0.902297,-0.949893,222u220d,-0.94955,0.90165,4.5906,1,5.581181625333214,5.65178982047536,0.0135351314251148,0.0519399335630921,-0.1572185057541377,0.1661283091374893,n_to_pi_*_L,5.899866902399847
75,15,4,-453.645115,-455.131832413,4,-455.13281195,5.0,22u2220d,0.560176,0.748449,22u2220d,0.76525,0.58561,6.742,1,6.787909599878222,6.8338339884950505,1.2855495481070311,2.3856610853564315,-1.5145945772843723,3.104514964824529,pi_nb_to_pi_*_L,8.493902453001187
75,15,5,-453.624751,-455.1203876376,5,-455.13500855,4.0,22222ud0,0.662029,0.813652,22222ud0,0.71228,0.50734,7.6175,1,7.099337961197232,6.774061427255305,3.327895241145135,-1.1489294736895614,0.374040403501281,3.540456442397625,pi_nb_to_pi_*_R,9.048035402600433
75,15,6,-453.620673,-455.1025020286,6,-455.13500855,4.0,22222ud0,0.662029,0.813652,22222ud0,0.55472,0.30771,9.5453,1,7.586030421940325,6.774061427255305,1.4983882162173154,1.518698843072669,-1.2322750752307756,2.4637603950632347,pi_nb_to_pi_*_R,9.159003491800235
75,30,1,-453.958445,-455.3801954073,1,-455.3826422,1.0,22222200,0.926993,0.962805,22222200,0.95685,0.91555,6.4715,1,0.0,0.0,,,,,GROUND,0.0
75,30,2,-453.746946,-455.1683077013,2,-455.16828363,3.0,2222u2d0,0.911528,0.95474,2222u2d0,0.9552,0.91241,4.2765,1,5.765761123047596,5.832996791698046,0.2152211390854377,-0.0105854344323126,-0.0839086759383514,0.2312419858891464,n_to_pi_*_R,5.755183888600094
75,30,3,-453.744369,-455.1762518866,3,-455.17633435,2.0,222u220d,0.722852,-0.850207,222u220d,-0.85881,0.73756,4.5271,1,5.549588719175043,5.613925429490821,0.0620390389268431,0.0563083821316741,-0.1411242535378797,0.1641204777662559,n_to_pi_*_L,5.825307666399382
75,30,4,-453.642642,-455.1289472242,4,-455.12926041,5.0,22u2220d,0.360542,0.600452,22u2220d,0.70866,0.5022,7.1576,1,6.8368148096078105,6.894873240407322,0.5975593611483876,3.0628488573055184,-1.9861683085275104,3.699051888902444,pi_nb_to_pi_*_L,8.593441754198908
75,30,5,-453.625607,-455.1289096275,5,-455.13211972,4.0,22222ud0,0.508873,0.713353,22222ud0,0.87012,0.75711,8.1967,1,6.837837868450104,6.817067412272794,3.3685120318409174,-0.9875475580496932,0.0724875681143507,3.5110365835061605,pi_nb_to_pi_*_R,9.056987953199485
75,45,1,-453.958035,-455.3774895072,1,-455.37993474,1.0,22222200,0.919263,-0.958782,22222200,-0.95314,0.90848,6.527,1,0.0,0.0,,,,,GROUND,0.0
75,45,2,-453.750664,-455.1700253264,2,-455.17002823,3.0,2222u20d,0.904372,-0.950985,2222u20d,-0.95298,0.90816,4.2682,1,5.645390809421185,5.711850006213896,0.214658902901468,0.0192989294863974,-0.1481902713391078,0.2615554420316376,n_to_pi_*_R,5.6428552294006336
75,45,3,-453.745782,-455.174108225,3,-455.17416845,2.0,222u22d0,0.82208,0.906686,222u22d0,0.91228,0.83226,4.4366,1,5.534289422456659,5.599188823705605,0.0899189871294375,0.0558663769265178,-0.1291994568642999,0.1670298656012362,n_to_pi_*_L,5.775701284199337
75,45,4,-453.64021,-455.1257412324,4,-455.12685904,5.0,22u222d0,0.636773,-0.797981,22u222d0,-0.77288,0.59734,7.6104,1,6.850423004892157,6.886544102980293,0.5666678739172869,-3.1379358301817737,2.0191900542881545,3.774239305030296,pi_nb_to_pi_*_L,8.648463204999203
75,45,5,-453.625749,-455.1292946472,5,-455.1301095,4.0,22222u0d,0.750699,0.866429,22222u0d,0.88292,0.77955,8.7243,1,6.753729613402789,6.7980945357361895,3.2492628654792406,-0.8730377627993983,-0.0610192283254036,3.365059803383352,pi_nb_to_pi_*_R,9.041967260400286
75,60,1,-453.955709,-455.3737476624,1,-455.37595147,1.0,22222200,0.915332,-0.95673,22222200,-0.95159,0.90553,6.6402,1,0.0,0.0,,,,,GROUND,0.0
75,60,2,-453.75188,-455.1699688328,2,-455.16991449,3.0,2222u20d,0.642146,-0.80134,2222u20d,-0.95023,0.90294,4.4013,1,5.545107243776595,5.60655467757259,0.2156861590622585,0.0453934716969623,-0.1769125551522915,0.2826289775730958,n_to_pi_*_R,5.546472450599584
75,60,3,-453.742973,-455.1700957377,3,-455.17018238,2.0,222u22d0,0.613392,0.783193,222u22d0,0.9291,0.86323,4.4074,1,5.541653983780345,5.599265015625722,-0.0654340492964905,-0.0479962437985441,0.1393168905798869,0.1612279449290391,n_to_pi_*_L,5.7888443904001825
75,60,4,-453.637607,-455.1225235916,4,-455.12326248,5.0,22u222d0,0.702955,-0.838424,22u222d0,-0.79456,0.63133,8.1978,1,6.836158680166908,6.876021182486659,-1.504345273677362,2.9207540360294417,-1.9281712847179864,3.809422959619373,pi_nb_to_pi_*_L,8.65600076280028
75,60,5,-453.623859,-455.1276283876,5,-455.12769116,4.0,22222u0d,0.790955,0.889357,22222u0d,0.87963,0.77375,9.3099,1,6.697250034292185,6.755510599534944,-3.197474940018706,0.902057012728234,-0.0859178314728966,3.323392043837176,pi_nb_to_pi_*_R,9.030103090000852
210,90,1,-453.958441,-455.3783706294,1,-455.38218075,1.0,22222200,0.94098,-0.970041,22222200,-0.96182,0.9251,2.3553,1,0.0,0.0,,,,,GROUND,0.0
210,90,2,-453.748998,-455.1671988335,2,-455.16781008,3.0,222u220d,0.888693,0.942705,222u220d,0.95648,0.91486,2.5398,1,5.74628020695443,5.833326049637834,-0.1493265618010654,-0.0009367779548412,-0.1491704154975397,0.2110713444451222,n_to_pi_*_L,5.6992372502005875
210,90,3,-453.738755,-455.1742678128,3,-455.17445906,2.0,22222ud0,0.832112,0.912202,22222ud0,0.92105,0.84833,3.4704,1,5.553923383629986,5.652397995265217,-0.1738131712313448,-0.1690621477369769,-0.0934562317006221,0.2598597606848034,n_to_pi_*_R,5.977963620399113
210,90,4,-453.647791,-455.1343102116,4,-455.13524335,5.0,22u222d0,0.586611,-0.765905,22u222d0,-0.78512,0.61641,4.443,1,6.641225652923696,6.719512366359425,3.16265745089667,-1.372393919523403,1.819096379264772,3.8980737363262983,pi_nb_to_pi_*_R,8.453221410000262
210,90,6,-453.623723,-455.1183422854,6,-455.13745339,4.0,2222u20d,0.607353,0.779328,2222u20d,0.64218,0.41239,5.8452,1,7.075735279922524,6.659374083902809,1.575092218697898,-1.202334827782522,-0.1029156525761457,1.9842167637550323,pi_nb_to_pi_*_L,9.108145385200256
210,105,1,-453.958497,-455.3792046543,1,-455.38298374,1.0,22222200,0.941368,-0.970241,22222200,-0.96149,0.92447,2.1346,1,0.0,0.0,,,,,GROUND,0.0
210,105,5,-453.635192,-455.1139547828,5,-455.10334003,6.0,22222ud0,0.774681,-0.88016,22222ud0,0.72023,0.51873,5.9032,1,7.217820353334424,7.609496850292894,0.4986664836728884,1.41254119647432,-2.902401869586434,3.266171693912407,pi_nb_to_pi_*_R,8.797581677000132
210,105,7,-453.602458,-455.0816042517,7,-455.07317925,7.0,222u22d0,0.742932,-0.861935,222u22d0,-0.77953,0.60766,10.385,1,8.098123595309172,8.430213899185356,-2.098049888678785,0.6139778018380708,0.1073615852852669,2.188677359094791,n_to_pi_*_R,9.688319644600266
210,120,1,-453.958855,-455.3801115615,1,-455.38345364,1.0,22222200,0.94168,-0.970402,22222200,-0.96161,0.9247,2.2816,1,0.0,0.0,,,,,GROUND,0.0
210,120,2,-453.748191,-455.1676001633,2,-455.16796983,3.0,222u220d,0.885978,0.941264,222u220d,0.95475,0.91155,2.7942,1,5.782732660978906,5.863616147434636,0.1067983744052702,-0.010867865911309,0.158508430421699,0.1914390915375544,n_to_pi_*_L,5.732462369600229
210,120,3,-453.734573,-455.1717143002,3,-455.1718625,2.0,22u222d0,0.825652,-0.908654,22u222d0,-0.91978,0.846,3.4389,1,5.670781236138241,5.757691146997436,-0.2266963416493839,-0.130144845675247,-0.1743994156906998,0.3142356883615957,n_to_pi_*_R,6.10302721480045
210,120,4,-453.644754,-455.1334184452,4,-455.1350624,5.0,2222u2d0,0.855166,0.924752,2222u2d0,0.80836,0.65345,3.6093,1,6.712865064885274,6.75907338813726,1.950117301553414,-1.6731136162620472,1.4760170667113983,2.963257162173153,pi_nb_to_pi_*_R,8.547127951401377
210,120,6,-453.621178,-455.1245416048,6,-455.13533089,4.0,22222u0d,0.794906,0.891575,22222u0d,0.76683,0.58803,0.84607,1,6.954416319745233,6.751767399351361,-2.890722774592331,1.9514647686145337,-0.6017442763612704,3.5392921698995568,pi_nb_to_pi_*_L,9.188663917801142
210,135,1,-453.959512,-455.3811081865,1,-455.38365829,1.0,22222200,0.941475,0.970296,22222200,0.9621,0.92564,2.6033,1,0.0,0.0,,,,,GROUND,0.0
210,135,2,-453.74818,-455.1677173718,2,-455.16777874,3.0,222u220d,0.845238,0.919368,222u220d,0.95657,0.91503,2.9894,1,5.8066628151277335,5.8743847868703005,-0.0706373820706762,0.0164736344343459,-0.1628360647696311,0.1782599347830507,n_to_pi_*_L,5.750639584800739
210,135,3,-453.732853,-455.1694398679,3,-455.16971512,2.0,22u222d0,0.774695,0.880167,22u222d0,0.92135,0.84889,3.5986,1,5.759791284752165,5.8216931761393615,-0.1767814228274572,-0.1049823169553901,-0.214932465891993,0.2974372585498759,n_to_pi_*_R,6.1677087126011045
210,135,4,-453.643608,-455.127493515,4,-455.13034145,5.0,2222u2d0,0.7087,-0.841843,2222u2d0,-0.76319,0.58246,2.4444,1,6.901210272054407,6.89310585997668,1.942822386747184,1.1580701679476233,-0.997711022325241,2.472066469948355,pi_nb_to_pi_*_R,8.59619010560125
210,135,6,-453.621107,-455.12425635,6,-455.13467106,4.0,22222u0d,0.710826,0.843105,22222u0d,0.81109,0.65787,2.5875,1,6.989298063736224,6.775291110422315,3.2480363242649752,-2.3398654919482738,0.5938254010613639,4.046892511487943,pi_nb_to_pi_*_L,9.208473817000625
210,150,1,-453.960252,-455.3822034019,1,-455.3845613,1.0,22222200,0.941783,0.970455,22222200,0.96271,0.92681,2.9521,1,0.0,0.0,,,,,GROUND,0.0
210,150,2,-453.748608,-455.1682976245,2,-455.16854796,2.0,222u220d,0.740625,0.860596,222u220d,0.95891,0.91951,3.165,1,5.820675671141996,5.878025400074935,-0.0323918738054572,0.0203847676995648,-0.1650990436033508,0.1694770380932048,n_to_pi_*_L,5.759129541600959
210,150,3,-453.731857,-455.1674166218,3,-455.16729839,3.0,22u222d0,0.691912,-0.831812,22u222d0,-0.93017,0.86522,3.8191,1,5.844648988012725,5.912027949173677,-0.1026950825505266,-0.0777783546317758,-0.2396301624578097,0.2720631684356066,n_to_pi_*_R,6.214947703000941
210,150,4,-453.646907,-455.1247486286,4,-455.13673501,4.0,2222u2d0,0.465659,0.682392,2222u2d0,0.58252,0.33934,3.5446,1,7.005704818174777,6.743700307705393,-2.025932597291692,-2.0844617797161566,0.936272126997682,3.053848282908381,pi_nb_to_pi_*_R,8.526556133000724
210,150,5,-453.640359,-455.1283616642,5,-455.13673501,4.0,2222u2d0,0.465659,0.682392,2222u2d0,0.66336,0.44005,1.3781,1,6.907389061249399,6.743700307705393,0.0349110271542434,-2.3929586662803466,1.1966003339636453,2.6756910048391687,pi_nb_to_pi_*_R,8.704736380200979
210,150,6,-453.622333,-455.1264193191,6,-455.13157241,5.0,22222u0d,0.420573,-0.648516,22222u0d,-0.81709,0.66763,3.912,1,6.960242990702518,6.884181881345545,-3.2624463218250583,2.6290328778821523,-0.483159133422797,4.217678596844374,pi_nb_to_pi_*_L,9.195249076599984
210,165,1,-453.964181,-455.3777031567,1,-455.37894078,1.0,22222200,0.940993,0.970048,22222200,0.95961,0.92085,2.5303,1,0.0,0.0,,,,,GROUND,0.0
210,180,1,-453.961027,-455.3833312722,1,-455.3868128,1.0,22222200,0.943099,-0.971133,22222200,-0.96341,0.92816,3.4579,1,0.0,0.0,,,,,GROUND,0.0
210,180,2,-453.750717,-455.1707275963,2,-455.17078756,2.0,222u22d0,0.917491,-0.957857,222u22d0,-0.96018,0.92194,3.3491,1,5.785243666384452,5.878349215735046,0.0437398629071611,0.0210539507340083,-0.1576770965495506,0.164980335793583,n_to_pi_*_L,5.722829533999801
210,180,3,-453.732087,-455.1651658066,3,-455.16521046,3.0,22u2220d,0.886101,-0.941329,22u2220d,-0.94443,0.89196,4.0719,1,5.93658775062809,6.030109914674562,-0.0016817548696677,-0.0032690197124964,0.2242204960656338,0.2242506313285348,n_to_pi_*_R,6.229777916000621
210,180,4,-453.649849,-455.1302906263,4,-455.13592259,5.0,2222u20d,0.728669,0.853621,2222u20d,0.63577,0.40421,2.3083,1,6.885590231843275,6.827073860393073,2.1299637977308774,1.9517813427676796,0.2959149256841934,2.9040939774714327,pi_nb_to_pi_*_R,8.467589029199564
210,180,5,-453.636222,-455.1202409862,5,-455.13592259,5.0,2222u20d,0.728669,0.853621,2222u20d,0.59379,0.35259,1.8729,1,7.159055008460997,6.827073860393073,1.3237448888821115,2.44724868854459,-0.150400874557765,2.7863860253751374,pi_nb_to_pi_*_R,8.838398777000714
210,180,6,-453.62607,-455.1304263891,6,-455.14110501,4.0,22222ud0,0.778051,0.882072,22222ud0,0.73627,0.54209,2.5102,1,6.881895935986598,6.686052956805541,2.4323444400390386,-2.67131943597251,0.1091961022325241,3.6144392003171895,pi_nb_to_pi_*_L,9.114648909799303
225,90,1,-453.95893,-455.3792282664,1,-455.38298167,1.0,22222200,0.940992,-0.970047,22222200,0.96122,0.92394,1.8298,1,0.0,0.0,,,,,GROUND,0.0
