Phi,Psi,end_state,Energy,CASPT2_Energy,MS_CASPT2_Energy,MS_CASPT2_Highest_Occupation,MS_CASPT2_Occupation_Weight,MS_CASPT2_Occupation_Coeff,Config,Coeff,Weight,Dipole Moment,start_state,CASPT2_Energy_Difference_eV,MS_CASPT2_Energy_Difference_eV,Dx_Debyes,Dy_Debyes,Dz_Debyes,TotalD_Debyes
240,330,5,-453.514743,-455.0205895502,,,,,22222u0d,0.86756,0.75265,7.7631,1,5.132185881650837,,-0.5091536029441666,-0.3895601464966858,0.14533277799804808,0.6573553967915091
240,330,6,-453.492772,-455.0008221109,-455.00105339,u222220d,0.733459,-0.856422,u222220d,-0.88593,0.78488,11.606,1,5.670085579418392,5.671020116855996,0.13626608057826034,-0.5967780107559676,-0.2551721793542353,0.663193246512952
240,330,7,-453.461547,-454.9066853556,-454.90539871,2u22220d,0.414856,0.644093,2u22220d,0.67935,0.46151,9.2854,1,8.231678482588404,8.273917876207875,-0.07967614371111383,0.18384716359643774,-0.15520905361717705,0.2534520027652393
240,345,1,-453.961452,-455.3731455724,-455.37979944,22222200,0.908533,0.95317,22222200,0.93701,0.87798,5.8086,1,0.0,0.0,,,,
240,345,2,-453.763088,-455.1664561601,-455.16657517,2222u20d,0.556665,0.7461,2222u20d,0.73316,0.53752,4.237,1,5.624308273860832,5.802130900678327,0.048574040045138475,-0.12183021633931114,-0.09826786248017567,0.16388597174779393
240,345,2,-453.763088,-455.1664561601,,,,,222u220d,-0.60496,0.36597,4.237,1,5.624308273860832,,0.048574040045138475,-0.12183021633931114,-0.09826786248017567,0.16388597174779393
240,345,3,-453.758166,-455.163064146,,,,,2222u2d0,0.61385,0.37681,4.0032,1,5.716609726340826,,0.11552297791875077,-0.1683860698527917,-0.07119514481924281,0.21625950983083245
240,345,3,-453.758166,-455.163064146,-455.16308062,222u22d0,0.498577,0.7061,222u22d0,0.70729,0.50026,4.0032,1,5.716609726340826,5.897222498547531,0.11552297791875077,-0.1683860698527917,-0.07119514481924281,0.21625950983083245
240,345,4,-453.627095,-455.1243477337,-455.12041001,22222ud0,0.398006,0.630877,22222ud0,-0.77555,0.60148,8.6259,1,6.770137508001175,7.058349535501968,-1.8218300318205851,-2.1713838040339963,3.1566115397909806,4.2424248708877235
240,345,5,-453.617042,-455.1268430682,-455.12414673,22u2220d,0.291315,0.539736,22u2220d,0.64301,0.41346,7.6544,1,6.702235962787952,6.956668152893798,1.9868471671546502,2.5300306692489123,1.6624381481029646,3.621093413240617
240,345,7,-453.560338,-454.9602278912,-454.99136918,222uu2dd,0.478713,-0.691891,222uu2dd,-0.69112,0.47764,2.3437,1,11.236068190205286,10.569731176964188,-0.03876781088609654,-0.07420222489935342,0.11726542688381929,0.14408363451059333
255,0,1,-453.94754,-455.3661872055,-455.36947364,22222200,0.922697,-0.960571,22222200,-0.95413,0.91036,6.0625,1,0.0,0.0,,,,
255,0,2,-453.760699,-455.1751162594,-455.17515574,2222u20d,0.767064,-0.875822,2222u20d,-0.87182,0.76008,3.9123,1,5.199307942705878,5.287662104061201,0.29276264182017814,0.032259746197795945,-0.14953510583140175,0.33032015269814163
255,0,3,-453.741493,-455.1607692966,-455.16086176,222u22d0,0.776141,-0.880988,222u22d0,-0.88654,0.78595,4.4187,1,5.589708886241929,5.676621311432951,-0.09004051278923184,-0.007731017902891302,-0.16199791717498274,0.18550037132487499
255,0,4,-453.643362,-455.1396446817,-455.13776668,22222u0d,0.755797,-0.869366,22222u0d,-0.85744,0.73521,8.6093,1,6.164539232131104,6.305070771343913,3.2964472012118256,-1.7907549357488513,-0.605519684539059,3.8000028465698836
255,0,5,-453.620099,-455.1166114224,,,,,2222u2d0,-0.58034,0.3368,7.3381,1,6.7913064642473175,,1.3800227141027208,2.7312116729697857,2.1426418227196944,3.735624974584198
255,0,5,-453.620099,-455.1166114224,-455.11521648,22u222d0,0.482427,0.69457,22u222d0,0.6865,0.47128,7.3381,1,6.7913064642473175,6.918693283624238,1.3800227141027208,2.7312116729697857,2.1426418227196944,3.735624974584198
255,0,6,-453.574813,-455.0676024321,-455.06825461,22222ud0,0.749716,-0.865861,22222ud0,-0.85338,0.72826,15.761,1,8.124909702897389,8.196591512942735,-0.037157270698629584,-0.0775362861412712,-0.20034319974787523,0.21801361448294093
255,0,7,-453.57405,-454.9985349528,-454.99773734,222ud2ud,0.347133,0.58918,222ud2ud,0.58407,0.34113,2.915,1,10.004332509120712,10.11546515382025,-0.1794647566691066,0.21371443947989102,0.0878849256333618,0.2925836993208898
255,15,1,-453.740597,-455.1762137096,-455.17781302,22222200,0.948698,-0.974011,22222200,-0.97137,0.94355,6.8047,1,0.0,0.0,,,,
255,15,2,-453.529948,-454.9659639772,-454.96604719,222u22d0,0.896444,-0.946807,222u22d0,-0.95078,0.90397,4.7121,1,5.721189568230167,5.762444706461736,0.17672787706884635,0.15515751824854623,-0.1752665937233134,0.2933001479199707
255,15,3,-453.505189,-454.978611875,-454.97873176,22222u0d,0.86849,-0.931928,22222u0d,-0.94313,0.88949,6.3761,1,5.377022562034257,5.417279798362835,-0.465006641149201,1.3667311313082025,0.45687377495831816,1.5142386899678746
255,15,4,-453.429049,-454.9484094932,-454.95322199,22222ud0,0.768225,-0.876485,22222ud0,-0.75048,0.56322,11.039,1,6.198871654146647,6.1114363537419765,-1.4733551655077062,1.4984213304664311,0.42300505266154287,2.1435893263795696
255,15,5,-453.390438,-454.9129127091,-454.92010468,2222u2d0,0.657816,-0.811058,2222u2d0,-0.66624,0.44387,8.9898,1,7.164788845005901,7.012604723075051,-2.574262992558253,0.9075369977837421,0.8388886838680819,2.855553810337115
255,15,6,-453.385972,-454.8696722698,-454.86707098,u222220d,0.579904,0.761514,u222220d,0.71058,0.50493,6.6442,1,8.34142173497411,8.455725947255447,-0.662984534484161,1.4643192326460903,0.25870383727786594,1.6280991953356918
255,15,7,-453.36317,-454.8341136223,-454.82290804,222u2dud,0.600646,0.775014,222u2dud,0.74679,0.55769,4.6431,1,9.309022315555909,9.657461372770856,-0.05872332408198122,-0.4863351353137327,0.034863765198649914,0.4911066828311171
255,30,1,-453.747366,-455.1824985082,-455.18421246,22222200,0.945834,0.97254,22222200,0.97053,0.94194,6.2414,1,0.0,0.0,,,,
255,30,2,-453.540747,-454.974791732,-454.97479538,222u22d0,0.845267,0.919384,222u22d0,0.92008,0.84655,4.8428,1,5.651992169888251,5.698531930713007,0.040340761355780574,0.030222017455573177,-0.17993987764832664,0.1868665484831849
255,30,3,-453.520655,-454.995074317,-454.99544349,22222u0d,0.766151,-0.875301,22222u0d,-0.91247,0.8326,5.8778,1,5.100074636420305,5.136667950258336,0.1442406901915335,-1.4123300191126837,-0.6652072531617259,1.5677953138343297
255,30,4,-453.442676,-454.9598817356,-454.96506042,22222ud0,0.681926,-0.825788,22222ud0,-0.73784,0.54441,9.7149,1,6.057714045928181,5.963433821257087,-1.755201176243341,1.335272012626571,0.31238932180472534,2.2273907603391487
255,30,5,-453.403162,-454.9223650295,-454.93100209,2222u2d0,0.672834,0.820264,2222u2d0,0.67787,0.45951,7.0719,1,7.078596142297912,6.89020866221891,2.603926004432516,-0.8611059610223253,-0.6134262865479241,2.8103782379732425
255,30,6,-453.398269,-454.8841664398,-454.88223604,u222220d,0.613464,0.783239,u222220d,0.72036,0.51892,5.6425,1,8.11803324605939,8.217201155188457,0.6466476124395104,-1.4506492644666749,-0.3175025898702778,1.6196741389126104
255,30,7,-453.378702,-454.8514390569,-454.83746694,222u2dud,0.507681,-0.712518,222u2dud,-0.67519,0.45588,4.4778,1,9.008591153105009,9.435431042928357,0.07206365845227929,-0.5293248164979057,-0.006445850107763003,0.5342466476556463
255,115,1,-453.960173,-455.381763823,-455.38439292,22222200,0.941586,0.970353,22222200,0.96156,0.92461,0.6617,1,0.0,0.0,,,,
255,115,2,-453.74901,-455.1686612393,-455.1689368,222u22d0,0.884865,0.940673,222u22d0,0.95342,0.90901,2.6036,1,5.798819646093976,5.862862663767971,-0.08700692758529545,-0.014785942443373593,0.1575101668293278,0.18054994383107642
255,115,3,-453.737512,-455.1758613644,-455.17621537,22u2220d,0.7649,-0.874586,22u2220d,-0.89744,0.8054,2.7137,1,5.602894161946705,5.664802584068895,0.3631233911796999,0.0681058751169127,0.12922493518970354,0.3914027235573991
255,115,4,-453.645927,-455.1368904651,-455.13736675,2222u20d,0.69158,0.831613,2222u20d,0.86499,0.74821,3.1561,1,6.663346891159033,6.721927922337174,3.164627378919117,-1.62210701069497,-0.5967577314871295,3.6058587745516655
255,115,5,-453.638889,-455.1192688749,-455.10236487,22222u0d,0.750392,0.866252,22222u0d,0.74848,0.56022,6.1653,1,7.1428550307275325,7.674378079770221,-0.4946322867105852,2.6755990758814203,-0.7983808125940386,2.8356486875279576
255,115,6,-453.618053,-455.1207716527,-455.13584883,22222ud0,0.636766,0.797976,22222ud0,-0.73744,0.54382,2.2577,1,7.101962342900641,6.763232650625885,-2.8076552905534546,2.1973810616689033,0.023225632980561996,3.5653823299174494
255,115,7,-453.6091,-455.0748490201,-455.0729409,222u220d,0.783376,-0.885086,222u220d,-0.87388,0.76367,12.268,1,8.351581467632956,8.475045497027732,-1.1261630728721892,0.29089529197673947,0.3257492553169859,1.2078807541376928
255,130,1,-453.960283,-455.3815749608,-455.38389882,22222200,0.94231,0.970727,22222200,0.96255,0.92651,1.482,1,0.0,0.0,,,,
255,130,2,-453.749907,-455.1694637796,-455.16996536,222u22d0,0.876559,0.936247,222u22d0,0.95771,0.91721,2.8317,1,5.771842196105319,5.821428953444575,-0.09514827782522062,-0.02646644986987109,0.16617073726159978,0.193303858372982
255,130,3,-453.735241,-455.1727171575,-455.17304993,22u2220d,0.79337,-0.890713,22u2220d,-0.91496,0.83714,2.9266,1,5.683313228716627,5.737493485346612,0.30442215648001303,0.020072829083811153,0.15372818536253102,0.3416257040177301
255,130,4,-453.644446,-455.1315321428,-455.13081867,2222u20d,0.765149,0.874728,2222u20d,0.90105,0.81189,4.1781,1,6.8040151377251235,6.886665193710452,2.2534611799032165,-0.2731103020413973,-0.6781586123988451,2.3690875116912693
255,130,5,-453.639406,-455.1131650365,-455.09903724,22222u0d,0.771024,0.878079,22222u0d,0.81331,0.66148,7.4958,1,7.303809814096688,7.751482398013096,-0.6566865164084421,3.4178186633321137,-0.22865127765239315,3.4878364289780817
255,130,6,-453.619621,-455.1255762874,-455.1373027,22222ud0,0.706785,-0.840705,22222ud0,-0.79485,0.63179,2.1473,1,6.966082301356003,6.7102256597677945,-3.227164841812045,2.4405618493554555,0.3883215048188362,4.06469292627384
255,130,7,-453.610313,-455.0718810592,-455.07183771,222u220d,0.798484,0.89358,222u220d,0.8925,0.79655,12.621,1,8.427204633997835,8.491619688654053,0.28892368396974505,0.10293751423284941,-0.15760746563783498,0.34483784717986254
255,145,1,-453.96051,-455.3821669206,-455.38453586,22222200,0.942966,-0.971064,22222200,-0.96323,0.92781,2.196,1,0.0,0.0,,,,
255,145,2,-453.750913,-455.1708797243,-455.17138352,222u22d0,0.879778,-0.937965,222u22d0,-0.9594,0.92045,3.0298,1,5.749420413398371,5.800173584676597,-0.10679400746207962,-0.03381552219307877,0.16211971376723194,0.1970564667967956
255,145,3,-453.733585,-455.1701521811,-455.17032543,22u2220d,0.833726,0.913086,22u2220d,0.93051,0.86585,3.2137,1,5.769217882431238,5.828965694903005,0.22929792149566916,-0.015564418842259365,0.18825351297222562,0.2970844541702249
255,145,4,-453.644221,-455.1313839864,-455.1320114,2222u20d,0.817483,0.904148,2222u20d,0.83717,0.70085,3.0526,1,6.824154735689979,6.871544090844485,1.719170880606726,0.9026979281037778,-0.3008368203814404,1.9649210839331466
255,145,5,-453.637317,-455.109532301,-455.10091608,22222u0d,0.788859,-0.888177,22222u0d,-0.7873,0.61984,6.6933,1,7.418769687783773,7.717691281493027,0.15069265279980482,-3.4312804989630354,-0.11307883295717945,3.4364488786547924
255,145,6,-453.621606,-455.1296391924,-455.13584585,22222ud0,0.81619,-0.903432,22222ud0,-0.82515,0.68088,3.9212,1,6.8716330231413,6.767203338114502,3.323673549265992,-2.5266778547029403,-0.5936211876296207,4.217024190760848
255,145,7,-453.609886,-455.0737168106,-455.07245299,222u220d,0.808407,-0.899115,222u220d,-0.88838,0.78922,12.148,1,8.39335932325465,8.492211808719095,-0.38511844018136715,0.32440457128624295,0.09102437629620594,0.5117030163474442
255,160,1,-453.960652,-455.3824001208,-455.38491957,22222200,0.943232,-0.971201,22222200,-0.96355,0.92844,2.7308,1,0.0,0.0,,,,
255,160,2,-453.751662,-455.1717149754,-455.17206694,222u22d0,0.897797,0.947522,222u22d0,0.95902,0.91972,3.1319,1,5.733037765538124,5.792018055983172,0.09852669142165835,0.04894570320442438,-0.16292021471269977,0.19658633519377008
255,160,3,-453.733271,-455.1682633598,-455.16837449,22u2220d,0.871687,0.933642,22u2220d,0.94,0.8836,3.417,1,5.82696105827595,5.892494789912083,0.1849319280936115,-0.09487458851815705,0.17922463985807816,0.274449407303485
255,160,4,-453.643824,-455.1312218884,-455.13268039,2222u20d,0.780284,0.883337,2222u20d,0.81703,0.66754,3.0934,1,6.8349113531303525,6.8637812226521,-1.4753277138993943,-1.2176537046073768,-0.1541990573278842,1.9191273433369933
255,160,5,-453.634853,-455.1040282651,-455.09924537,22222u0d,0.821326,0.90627,22222u0d,0.81083,0.65745,7.1281,1,7.574887914195406,7.773594925880456,1.0304627531413932,3.1928492385425566,0.5131209461794966,3.3940289892643656
255,160,6,-453.622956,-455.1307803949,-455.13517348,22222ud0,0.772703,-0.879035,22222ud0,-0.85302,0.72764,5.1504,1,6.846925009355632,6.795940753426832,2.977412366312879,-2.4978544208246922,-1.3359378685291368,4.109621762026758
255,160,7,-453.608282,-455.0774040777,-455.07335285,222u220d,0.812392,-0.901328,222u220d,-0.878,0.77089,11.392,1,8.299369327211462,8.478166644608825,-0.8450775512382579,0.4177280864950592,0.4945143929689724,1.0645174047415722
255,175,1,-453.961059,-455.3820209429,-455.38483117,22222200,0.942791,0.970974,22222200,0.96368,0.92868,3.217,1,0.0,0.0,,,,
255,175,2,-453.752613,-455.172024626,-455.17221577,222u22d0,0.902445,-0.949971,222u22d0,-0.95763,0.91705,3.1877,1,5.714293777692753,5.785562695560115,-0.09761331432231306,-0.03436298569598634,0.15852203270505472,0.18931035058558013
255,175,3,-453.734676,-455.1673531817,-455.16743651,22u2220d,0.883814,0.940114,22u2220d,0.94409,0.89131,3.545,1,5.841410317118196,5.915613051123132,0.11820096173396773,-0.12142302188808915,0.1754485149546582,0.24392047674962386
255,175,4,-453.642826,-455.1302412719,-455.13265674,2222u20d,0.790352,-0.889017,2222u20d,-0.83538,0.69786,4.0424,1,6.85127733944963,6.862019284501135,0.8482445101866538,1.51930405941198,0.6628806550160629,1.8620457408198123
255,175,5,-453.633003,-455.0997329184,-455.09666873,22222u0d,0.857254,0.92588,22222u0d,0.84549,0.71485,7.877,1,7.681452349879823,7.841303419816212,1.7470632370582735,3.0711981517628404,0.46866408187954944,3.5642859176121346
255,175,6,-453.623289,-455.1288601702,-455.1341432,22222ud0,0.773323,-0.879388,22222ud0,-0.85965,0.739,5.4285,1,6.88885905024799,6.821570626858036,3.0564385852547686,-2.071586622138181,-0.5613218885974544,3.7347516876092883
255,175,7,-453.604963,-455.081426534,-455.07370753,222u220d,0.814907,0.902722,222u220d,0.85652,0.73363,10.181,1,8.179594698341372,8.466109817496143,-1.4709604784270671,0.48618346142897817,0.5930962979342036,1.6588738079988616
255,315,1,-453.955498,-455.3740160457,-455.37735167,22222200,0.937591,0.968293,22222200,0.95867,0.91905,6.2942,1,0.0,0.0,,,,
255,315,2,-453.748348,-455.1647695107,-455.16480694,222u220d,0.921694,0.960049,222u220d,0.96045,0.92246,4.2488,1,5.6938911624983755,5.783639665921743,0.054155641037371395,-0.007440494337359197,0.14338939779797488,0.15345590180350535
255,315,3,-453.74024,-455.17409304,-455.17447474,22u222d0,0.651145,0.806936,22u222d0,0.82969,0.68839,3.8666,1,5.440184877304608,5.5205652930020594,-0.20635215703916068,0.0622698281383433,-0.26313543827009883,0.34014556138424634
255,315,4,-453.638731,-455.1264753655,-455.12495025,22222ud0,0.555152,-0.745086,22222ud0,-0.8524,0.72658,9.0359,1,6.735928465193222,6.868196000188338,2.918944176731325,-1.6496291224431705,-0.4231336362896995,3.3794309147655652
255,315,5,-453.618202,-455.1206634009,-455.13151084,2222u20d,0.602094,0.775947,2222u20d,-0.78344,0.61378,7.8214,1,6.894080158710033,6.689673161462547,-0.40245549184661056,3.389761015208816,1.32272849823106,3.6608825129112277
255,315,6,-453.606359,-455.0876018559,-455.08167889,2222u2d0,0.687915,-0.829406,2222u2d0,-0.74158,0.54994,12.071,1,7.793731084323294,8.045670285692491,-1.1137483378065145,1.4277020988369729,0.5510080466430808,1.892717228864219
255,315,7,-453.597261,-455.0723641792,-455.06521008,222u22d0,0.752953,-0.867729,222u22d0,-0.81076,0.65733,12.177,1,8.208369600077576,8.493809662126278,-1.4358235990809647,0.7735255276320605,0.4279846208978895,1.686150049814973
255,330,1,-453.957967,-455.3773551713,-455.37980225,22222200,0.936866,-0.967918,22222200,-0.95886,0.91942,6.0862,1,0.0,0.0,,,,
255,330,2,-453.751294,-455.1688791957,-455.16891538,222u22d0,0.916936,0.957568,222u22d0,0.95899,0.91966,4.2113,1,5.672923162441329,5.738526974318663,-0.061518998820706765,0.00437358339941442,-0.14269272523484203,0.1554507294335326
255,330,3,-453.738451,-455.1736296831,-455.17381622,22u2220d,0.712098,0.843859,22u2220d,0.86055,0.74055,3.7706,1,5.543655749605671,5.605168256742533,-0.1655306191797812,0.05789269880240739,-0.28264043755845636,0.3326222601764874
255,330,4,-453.641709,-455.1276027722,-455.12920098,22222u0d,0.56982,0.754864,22222u0d,0.92344,0.85274,8.4971,1,6.796112432869067,6.819211398478115,-3.183017160749868,2.152411525049815,0.5651444303810338,3.883794782644057
255,330,5,-453.61696,-455.1247153226,-455.12533446,2222u2d0,0.551506,-0.742634,2222u2d0,-0.87011,0.75709,7.7388,1,6.874683978914391,6.924424820806957,0.6365137677402302,3.3269945051034937,1.8088542302061732,3.84005154324753
255,330,6,-453.601919,-455.0751055576,-455.07256035,2222u20d,0.70659,-0.840589,2222u20d,-0.8232,0.67766,13.825,1,8.224635138235767,8.360482237660223,-0.5796472337440527,0.7459989757431581,0.5276407527144078,1.0820860172420805
255,330,7,-453.592836,-455.0603519235,-455.05800999,222u220d,0.737997,0.859068,222u220d,0.84143,0.70801,13.317,1,8.626102177185373,8.756417903763868,0.7826890554471149,-0.43293784057175394,-0.2748596081899882,0.9357270622382173
255,345,1,-453.959326,-455.3794691262,-455.3816276,22222200,0.934687,0.966792,22222200,0.95753,0.91687,5.8426,1,0.0,0.0,,,,
255,345,2,-453.752123,-455.1704613737,-455.1704833,222u22d0,0.916706,0.957448,222u22d0,0.95853,0.91877,4.1452,1,5.687393556378108,5.745532005020023,0.05713542454556545,-0.00451710760542475,0.13949473333739987,0.15080995206579645
255,345,3,-453.736933,-455.1712302213,-455.17136105,22u2220d,0.690303,0.830845,22u2220d,0.84158,0.70825,3.7974,1,5.6664721367954725,5.721647198670775,0.15050316960473345,-0.11301210885079908,0.21866726393802613,0.2885105068927657
255,345,4,-453.640685,-455.1252547947,-455.12495843,22222u0d,0.750547,-0.866341,22222u0d,-0.91012,0.82831,8.0992,1,6.917527860177796,6.984327452538251,3.2056942326460898,-2.290621573949819,-0.7936313742832745,4.019113522223578
255,345,5,-453.61787,-455.128040153,-455.1270163,2222u2d0,0.742085,-0.861444,2222u2d0,-0.89362,0.79856,7.5307,1,6.841734361334659,6.928329928820595,-1.6009998805457282,-2.9599207026961083,-2.2234572607864664,4.033372448253426
255,345,6,-453.596025,-455.066217337,-455.06524057,2222u20d,0.707602,-0.841191,2222u20d,-0.8473,0.71792,14.612,1,8.52401973663598,8.60933402814165,0.3585172344556952,-0.17184190150868206,-0.43706258641372864,0.590836655178724
255,345,7,-453.588114,-455.0506977018,-455.05068345,222u220d,0.721643,0.849496,222u220d,0.84948,0.72161,13.62,1,8.946330737917464,9.005453643309822,-0.040044917601968204,0.09190433898580783,0.04862027113578139,0.11141783401447684
270,0,1,-453.95749,-455.3811042166,-455.38334321,22222200,0.937954,0.96848,22222200,0.9616,0.92467,5.9295,1,0.0,0.0,,,,
270,0,2,-453.74244,-455.1654447215,-455.16546313,2222u2d0,0.921079,-0.959729,2222u2d0,-0.96073,0.923,4.0336,1,5.8683967849641085,5.928822008913174,0.13315899312756702,-0.09842268512870563,-0.001547940321154081,0.1655920847566183
270,0,3,-453.740278,-455.176355048,-455.17637029,222u220d,0.901639,-0.949547,222u220d,-0.94973,0.90198,4.4495,1,5.571511526442507,5.632022915287955,0.039641979789353826,0.006563138572038551,-0.2105043255154325,0.21430499852588347
270,0,4,-453.646595,-455.1341314829,-455.13572975,22u2220d,0.691548,-0.831593,22u2220d,-0.7772,0.60404,6.4569,1,6.7204738458050945,6.737908905444682,-2.7829654141759184,-1.7445849421536337,-2.2098362764832666,3.9587686806148596
270,0,5,-453.621911,-455.1251675499,-455.12673792,22222ud0,0.825788,0.908729,22222ud0,0.88928,0.79081,7.5776,1,6.964395012240242,6.982589188307052,-3.1733529289170836,1.6174186262250418,0.8993545784026677,3.673561008092392
270,0,6,-453.615713,-455.0771429353,-455.07544149,22222u0d,0.907815,-0.952793,22222u0d,-0.92982,0.86456,14.42,1,8.271212009967337,8.37843686360849,-0.7687384256435282,-0.07744638180635192,-0.5120773250376154,0.926919574234476
270,0,7,-453.593199,-455.0721177986,-455.06837796,2222u20d,0.721764,0.849567,2222u20d,0.77074,0.59404,11.521,1,8.407953014765681,8.570645403850005,0.4958926004432516,-1.8584271938920744,-0.5579333928063113,2.002735823065349
270,15,1,-453.746561,-455.1820433339,-455.18360541,22222200,0.946467,0.972866,22222200,0.9704,0.94169,6.6486,1,0.0,0.0,,,,
270,15,2,-453.542229,-454.9768122941,-454.97685016,222u22d0,0.870532,-0.933023,222u22d0,-0.92959,0.86414,5.0332,1,5.584623916414425,5.626099809848854,-0.06621197109714937,-0.035963429455898505,0.17643896115448743,0.1918543727888252
270,15,3,-453.513423,-454.9882590445,-454.98877971,22222u0d,0.753167,-0.867852,22222u0d,-0.91839,0.84344,6.1449,1,5.273141812579545,5.301480052979105,0.46276922451303326,-1.2728094196047335,-0.8377974665528038,1.592514919076085
270,15,4,-453.443774,-454.9626056135,-454.96518688,22222ud0,0.650856,-0.806757,22222ud0,-0.75676,0.57268,10.191,1,5.971207584893581,5.94347398724222,1.624425511365947,-1.6214768614533774,-0.43387048869505107,2.3358486793949007
270,15,5,-453.397137,-454.9199618548,-454.92531947,2222u2d0,0.672433,-0.82002,2222u2d0,-0.70903,0.50272,8.2755,1,7.131603960381859,7.028322027716204,2.5743174077914683,-0.7173923462852263,-0.7997121634947745,2.789498419137083
270,15,6,-453.390956,-454.8733711501,-454.87385745,2u22220d,0.629993,-0.793721,2u22220d,-0.74831,0.55997,6.2852,1,8.399402262255675,8.428675638743497,0.581769011020292,-1.2364679405066896,-0.42080616129884924,1.4298202594445122
270,15,7,-453.378819,-454.8462400788,-454.8356943,222u2dud,0.507863,0.712645,222u2dud,0.67915,0.46124,4.6804,1,9.137676695828626,9.467148378653567,-0.1445201153369119,0.6143273402870969,0.07745048874588265,0.6358323065349112
270,30,1,-453.743004,-455.1854701598,-455.18682156,22222200,0.950394,-0.974881,22222200,-0.97325,0.94722,5.7868,1,0.0,0.0,,,,
270,30,2,-453.536532,-454.9803131726,-454.98037612,222u22d0,0.910969,-0.954447,222u22d0,-0.94387,0.89088,4.9708,1,5.582608841493659,5.617669446015504,0.09095972942336629,0.018815742293928673,0.18945982041193932,0.21100409499410352
270,30,3,-453.517314,-455.0032053756,-455.00563572,22222u0d,0.486702,0.69764,22222u0d,-0.925,0.85563,4.9874,1,4.959679948780292,4.930320366576325,-0.08735782095075434,-1.2109280910699038,-1.0489432414297915,1.6044501113212153
270,30,4,-453.467574,-454.994258069,-454.99427966,22222ud0,0.457248,0.676201,22222ud0,0.84608,0.71586,9.4656,1,5.203148687594555,5.239334657659473,2.5907995303159694,-1.865084362673336,0.12099457575942418,3.1945925338538492
270,30,5,-453.419934,-454.944688656,-454.94317941,2222u2d0,0.748012,-0.864877,2222u2d0,-0.80454,0.64728,5.1526,1,6.55200181250354,6.629844000509212,-1.5579962664186084,0.5813936831564394,-0.11291162976292139,1.6667693363425644
270,30,6,-453.386483,-454.8800812614,-454.88000836,2u22220d,0.688294,-0.829635,2u22220d,-0.82979,0.68855,4.6576,1,8.310059469921674,8.348816710480596,-0.18167280077060713,-0.7948771552600545,-0.35123727939083405,0.887807594750112
270,30,7,-453.374847,-454.8437412681,-454.84145712,222u2dud,0.63423,0.796385,222u2dud,0.79174,0.62684,4.0553,1,9.298921563604628,9.3978499226167,0.08202802397218496,-0.14253970532918547,0.020490968265828965,0.16572882685738685
270,115,1,-453.961303,-455.3829319884,-455.38562133,22222200,0.941912,0.970522,22222200,0.96203,0.9255,0.24361,1,0.0,0.0,,,,
270,115,2,-453.75142,-455.1712944003,-455.17209714,222u22d0,0.86067,-0.927723,222u22d0,-0.95488,0.91179,2.4686,1,5.758955064824833,5.810292143765643,0.13038035790533123,0.006217413357529178,-0.156090092411858,0.20347434960961328
270,115,3,-453.739461,-455.1782317331,-455.17866582,22u2220d,0.752768,0.867622,22u2220d,0.89513,0.80126,2.4648,1,5.570180527070339,5.631549164814007,-0.3754273158879265,-0.008046802514131186,-0.1325519501545281,0.3982215978406734
270,115,4,-453.647417,-455.1373618976,-455.13649257,2222u20d,0.738528,-0.859377,2222u20d,-0.89312,0.79767,2.9502,1,6.682305968795538,6.779142339864522,-2.947622300841772,1.1850734491277297,0.901748734293034,3.3024274632995816
270,115,5,-453.638359,-455.1207917157,-455.10130453,22222u0d,0.734357,-0.856946,22222u0d,-0.71821,0.51582,6.6998,1,7.133203816548248,7.736658171519977,-0.9472501169126917,2.807664770647798,0.17070976398885773,2.9680643833109674
270,115,6,-453.619422,-455.1203557245,-455.13912583,22222ud0,0.653917,-0.808652,22222ud0,0.69895,0.48854,3.5823,1,7.145067747489276,6.707487648699468,2.7065650542881543,-2.1947205049611647,-0.07265826572729861,3.485336683136107
270,115,7,-453.609277,-455.0764079423,-455.07406818,222u220d,0.781433,-0.883987,222u220d,-0.86875,0.75472,11.978,1,8.340948428045005,8.477797385910241,-1.3162699386970844,0.3433462826847221,0.5008879569761295,1.4496006237037942
270,130,1,-453.961077,-455.3822056595,-455.38466841,22222200,0.942659,-0.970906,22222200,-0.96298,0.92733,1.1961,1,0.0,0.0,,,,
270,130,2,-453.752393,-455.1719801346,-455.1728362,222u22d0,0.844564,0.919001,222u22d0,0.95656,0.91502,2.6663,1,5.720530848264157,5.76425099919431,0.1391194179272905,0.0191248422186979,-0.15863644321093084,0.211861967284779
270,130,3,-453.736686,-455.1742747,-455.17464683,22222u0d,0.780608,0.88352,22222u0d,0.9153,0.83778,2.6475,1,5.658092511338411,5.71498122201324,-0.3146738313813997,0.028029295524785496,-0.1352503565837095,0.34365378085478426
270,130,4,-453.645711,-455.1330222859,-455.13239525,22u2220d,0.792123,-0.890013,22u2220d,-0.90681,0.8223,3.6802,1,6.78062845237994,6.864705866024426,-2.1638266540604287,0.2653981588792648,0.6541139542922207,2.2760595416005858
270,130,5,-453.638478,-455.1144757514,-455.09904107,2222u20d,0.761294,-0.872522,2222u20d,-0.77447,0.5998,7.5151,1,7.285305621272962,7.77231979967652,-0.7254355124842422,3.4086192611117894,0.5432346132731487,3.5270449300557116
